word_id,word_original,NAME,LOCATION,NATION,MARKET,DATE,TIME,PRICE,GOD,labels,word,POS
SB_J_494.5.185,"agen,",O,O,O,O,O,O,O,O,O,agen,NOUN
SB_J_494.5.185.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.5.186,as,O,O,O,O,O,O,O,O,O,as,ADP
SB_J_494.5.187,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_494.5.188,thinke,O,O,O,O,O,O,O,O,O,thinke,NOUN
SB_J_494.5.189,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.5.190,measne,O,O,O,O,O,O,O,O,O,measne,VERB
SB_J_494.5.191,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_494.5.192,yourself,O,O,O,O,O,O,O,O,O,yourself,PRON
SB_J_494.5.193,in,O,O,O,O,O,O,O,O,O,in,ADP
SB_J_494.5.194,your,O,O,O,O,O,O,O,O,O,your,PRON
SB_J_494.5.195,procedinges,O,O,O,O,O,O,O,O,O,procedinges,VERB
SB_J_494.5.196,"hierafter,",O,O,O,O,O,O,O,O,O,hierafter,PROPN
SB_J_494.5.196.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.5.197,so,O,O,O,O,O,O,O,O,O,so,ADV
SB_J_494.5.198,do,O,O,O,O,O,O,O,O,O,do,VERB
SB_J_494.5.199,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_494.5.200,purpose,O,O,O,O,O,O,O,O,O,purpose,NOUN
SB_J_494.5.201,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.5.202,continue,O,O,O,O,O,O,O,O,O,continue,VERB
SB_J_494.5.203,my,O,O,O,O,O,O,O,O,O,my,PRON
SB_J_494.5.204,diligence,O,O,O,O,O,O,O,O,O,diligence,NOUN
SB_J_494.5.205,(as,O,O,O,O,O,O,O,O,O,(as,PUNCT
SB_J_494.5.206,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_494.5.207,bold,O,O,O,O,O,O,O,O,O,bold,VERB
SB_J_494.5.208,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.5.209,name,O,O,O,O,O,O,O,O,O,name,NOUN
SB_J_494.5.210,it),O,O,O,O,O,O,O,O,O,it,PRON
SB_J_494.5.210.1,,O,O,O,O,O,O,O,O,O,),PUNCT
SB_J_494.5.211,aboute,O,O,O,O,O,O,O,O,O,aboute,NOUN
SB_J_494.5.212,your,O,O,O,O,O,O,O,O,O,your,PRON
SB_J_494.5.213,"affaires,",O,O,O,O,O,O,O,O,O,affaires,NOUN
SB_J_494.5.213.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.5.214,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.5.215,the,O,O,O,O,O,O,O,O,O,the,PRON
SB_J_494.5.216,best,O,O,O,O,O,O,O,O,O,best,ADJ
SB_J_494.5.217,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_494.5.218,my,O,O,O,O,O,O,O,O,O,my,PRON
SB_J_494.5.219,power,O,O,O,O,O,O,O,O,O,power,NOUN
SB_J_494.5.220,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_494.5.221,"cunning,",O,O,O,O,O,O,O,O,O,cunning,VERB
SB_J_494.5.221.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.5.222,yf,O,O,O,O,O,O,O,O,O,yf,PROPN
SB_J_494.5.223,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_494.5.224,lyst,O,O,O,O,O,O,O,O,O,lyst,PROPN
SB_J_494.5.225,so,O,O,O,O,O,O,O,O,O,so,ADV
SB_J_494.5.226,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.5.227,accept,O,O,O,O,O,O,O,O,O,accept,VERB
SB_J_494.5.228,it:,O,O,O,O,O,O,O,O,O,it,PRON
SB_J_494.5.228.1,,O,O,O,O,O,O,O,O,O,:,PUNCT
SB_J_494.5.229,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_494.5.230,"namely,",O,O,O,O,O,O,O,O,O,namely,ADV
SB_J_494.5.230.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.5.231,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.5.232,rydde,O,O,O,O,O,O,O,O,O,rydde,PROPN
SB_J_494.5.233,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_494.5.234,owte,O,O,O,O,O,O,O,O,O,owte,PROPN
SB_J_494.5.235,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_494.5.236,this,O,O,O,O,O,O,O,O,O,this,PRON
SB_J_494.5.237,broute,O,O,O,O,O,O,O,O,O,broute,NOUN
SB_J_494.5.238,as,O,O,O,O,O,O,O,O,O,as,ADP
SB_J_494.5.239,well,O,O,O,O,O,O,O,O,O,well,INTJ
SB_J_494.5.240,as,O,O,O,O,O,O,O,O,O,as,ADP
SB_J_494.5.241,anny,O,O,O,O,O,O,O,O,O,anny,VERB
SB_J_494.5.242,honnest,O,O,O,O,O,O,O,O,O,honnest,ADJ
SB_J_494.5.243,oportunitie,O,O,O,O,O,O,O,O,O,oportunitie,NOUN
SB_J_494.5.244,will,O,O,O,O,O,O,O,O,O,will,AUX
SB_J_494.5.245,serve:,O,O,O,O,O,O,O,O,O,serve,VERB
SB_J_494.5.245.1,,O,O,O,O,O,O,O,O,O,:,PUNCT
SB_J_494.5.246,more,O,O,O,O,O,O,O,O,O,more,ADV
SB_J_494.5.247,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_494.5.248,trust,O,O,O,O,O,O,O,O,O,trust,NOUN
SB_J_494.5.249,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_494.5.250,wil,O,O,O,O,O,O,O,O,O,wil,PROPN
SB_J_494.5.251,not,O,O,O,O,O,O,O,O,O,not,PART
SB_J_494.5.252,desire.,O,O,O,O,O,O,O,O,O,desire,NOUN
SB_J_494.5.252.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_494.6.0,The,O,O,O,O,O,O,O,O,O,The,PRON
SB_J_494.6.1,direct,O,O,O,O,O,O,O,O,O,direct,VERB
SB_J_494.6.2,declaracion,O,O,O,O,O,O,O,O,O,declaracion,NOUN
SB_J_494.6.3,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_494.6.4,manner,O,O,O,O,O,O,O,O,O,manner,NOUN
SB_J_494.6.5,howe,O,O,O,O,O,O,O,O,O,howe,NOUN
SB_J_494.6.6,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_494.6.7,have,O,O,O,O,O,O,O,O,O,have,VERB
SB_J_494.6.8,done,O,O,O,O,O,O,O,O,O,done,VERB
SB_J_494.6.9,in,O,O,O,O,O,O,O,O,O,in,ADP
SB_J_494.6.10,"parte,",O,O,O,O,O,O,O,O,O,parte,NOUN
SB_J_494.6.10.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.6.11,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_494.6.12,intend,O,O,O,O,O,O,O,O,O,intend,VERB
SB_J_494.6.13,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.6.14,prosecute,O,O,O,O,O,O,O,O,O,prosecute,VERB
SB_J_494.6.15,the,O,O,O,O,O,O,O,O,O,the,PRON
SB_J_494.6.16,"rest,",O,O,O,O,O,O,O,O,O,rest,NOUN
SB_J_494.6.16.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.6.17,nether,O,O,O,O,O,O,O,O,O,nether,NOUN
SB_J_494.6.18,tyme,O,O,O,O,O,O,O,O,O,tyme,NOUN
SB_J_494.6.19,nor,O,O,O,O,O,O,O,O,O,nor,CCONJ
SB_J_494.6.20,paper,O,O,O,O,O,O,O,O,O,paper,NOUN
SB_J_494.6.21,will,O,O,O,O,O,O,O,O,O,will,AUX
SB_J_494.6.22,serve,O,O,O,O,O,O,O,O,O,serve,VERB
SB_J_494.6.23,hier,O,O,O,O,O,O,O,O,O,hier,NOUN
SB_J_494.6.24,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.6.25,"expresse,",O,O,O,O,O,O,O,O,O,expresse,PROPN
SB_J_494.6.25.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.6.26,but,O,O,O,O,O,O,O,O,O,but,CCONJ
SB_J_494.6.27,what,O,O,O,O,O,O,O,O,O,what,PRON
SB_J_494.6.28,may,O,O,O,O,O,O,O,O,O,may,AUX
SB_J_494.6.29,be,O,O,O,O,O,O,O,O,O,be,AUX
SB_J_494.6.30,(God,O,O,O,O,O,O,O,B,GOD-B,(God,PUNCT
SB_J_494.6.31,willyng),O,O,O,O,O,O,O,O,O,willyng,VERB
SB_J_494.6.31.1,,O,O,O,O,O,O,O,O,O,),PUNCT
SB_J_494.6.32,shall,O,O,O,O,O,O,O,O,O,shall,AUX
SB_J_494.6.33,be,O,O,O,O,O,O,O,O,O,be,AUX
SB_J_494.6.34,done.,O,O,O,O,O,O,O,O,O,done,VERB
SB_J_494.6.34.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_494.7.0,Pynner,B,O,O,O,O,O,O,O,NAME-B,Pynner,NOUN
SB_J_494.7.1,hasth,O,O,O,O,O,O,O,O,O,hasth,PROPN
SB_J_494.7.2,made,O,O,O,O,O,O,O,O,O,made,VERB
SB_J_494.7.3,me,O,O,O,O,O,O,O,O,O,me,PRON
SB_J_494.7.4,promisse,O,O,O,O,O,O,O,O,O,promisse,PROPN
SB_J_494.7.5,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_494.7.6,his,O,O,O,O,O,O,O,O,O,his,PRON
SB_J_494.7.7,service,O,O,O,O,O,O,O,O,O,service,NOUN
SB_J_494.7.8,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.7.9,"you,",O,O,O,O,O,O,O,O,O,you,PRON
SB_J_494.7.9.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.7.10,at,O,O,O,O,O,O,O,O,O,at,ADP
SB_J_494.7.11,the,O,O,O,O,O,B,O,O,TIME-B,the,PRON
SB_J_494.7.12,beginning,O,O,O,O,O,I,O,O,TIME-I,beginning,VERB
SB_J_494.7.13,of,O,O,O,O,O,I,O,O,TIME-I,of,ADP
SB_J_494.7.14,"sheretyme,",O,O,O,O,O,I,O,O,TIME-I,sheretyme,NOUN
SB_J_494.7.14.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.7.15,befor,O,O,O,O,O,O,O,O,O,befor,PROPN
SB_J_494.7.16,anny,O,O,O,O,O,O,O,O,O,anny,VERB
SB_J_494.7.17,man,O,O,O,O,O,O,O,O,O,man,NOUN
SB_J_494.7.18,in,O,O,O,O,O,O,O,O,O,in,ADP
SB_J_494.7.19,"Englond,",O,B,O,O,O,O,O,O,LOCATION-B,Englond,NOUN
SB_J_494.7.19.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.7.20,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_494.7.21,will,O,O,O,O,O,O,O,O,O,will,AUX
SB_J_494.7.22,provide,O,O,O,O,O,O,O,O,O,provide,VERB
SB_J_494.7.23,himself,O,O,O,O,O,O,O,O,O,himself,PRON
SB_J_494.7.24,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_494.7.25,Donkerlay,B,O,O,O,O,O,O,O,NAME-B,Donkerlay,VERB
SB_J_494.7.26,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_494.7.27,another,O,O,O,O,O,O,O,O,O,another,PRON
SB_J_494.7.28,honnest,O,O,O,O,O,O,O,O,O,honnest,ADJ
SB_J_494.7.29,wourkeman,O,O,O,O,O,O,O,O,O,wourkeman,NOUN
SB_J_494.7.30,"accordingly,",O,O,O,O,O,O,O,O,O,accordingly,ADV
SB_J_494.7.30.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.7.31,so,O,O,O,O,O,O,O,O,O,so,ADV
SB_J_494.7.32,that,O,O,O,O,O,O,O,O,O,that,PRON
SB_J_494.7.33,he,O,O,O,O,O,O,O,O,O,he,PRON
SB_J_494.7.34,may,O,O,O,O,O,O,O,O,O,may,AUX
SB_J_494.7.35,have,O,O,O,O,O,O,O,O,O,have,VERB
SB_J_494.7.36,full,O,O,O,O,O,O,O,O,O,full,ADJ
SB_J_494.7.37,knowledge,O,O,O,O,O,O,O,O,O,knowledge,NOUN
SB_J_494.7.38,from,O,O,O,O,O,O,O,O,O,from,ADP
SB_J_494.7.39,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_494.7.40,at,O,O,O,O,O,O,O,O,O,at,ADP
SB_J_494.7.41,what,O,O,O,O,O,O,O,O,O,what,PRON
SB_J_494.7.42,prescise,O,O,O,O,O,O,O,O,O,prescise,VERB
SB_J_494.7.43,tyme,O,O,O,O,O,O,O,O,O,tyme,NOUN
SB_J_494.7.44,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_494.7.45,will,O,O,O,O,O,O,O,O,O,will,AUX
SB_J_494.7.46,have,O,O,O,O,O,O,O,O,O,have,VERB
SB_J_494.7.47,"him,",O,O,O,O,O,O,O,O,O,him,PRON
SB_J_494.7.47.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.7.48,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_494.7.49,"them,",O,O,O,O,O,O,O,O,O,them,PRON
SB_J_494.7.49.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.7.50,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.7.51,come,O,O,O,O,O,O,O,O,O,come,VERB
SB_J_494.7.52,unto,O,O,O,O,O,O,O,O,O,unto,ADP
SB_J_494.7.53,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_494.7.54,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.7.55,entre,O,O,O,O,O,O,O,O,O,entre,PROPN
SB_J_494.7.56,into,O,O,O,O,O,O,O,O,O,into,ADP
SB_J_494.7.57,wourke,O,O,O,O,O,O,O,O,O,wourke,NOUN
SB_J_494.7.58,"afterhaund,",O,O,O,O,O,O,O,O,O,afterhaund,ADV
SB_J_494.7.58.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.7.59,for,O,O,O,O,O,O,O,O,O,for,ADP
SB_J_494.7.60,he,O,O,O,O,O,O,O,O,O,he,PRON
SB_J_494.7.61,is,O,O,O,O,O,O,O,O,O,is,AUX
SB_J_494.7.62,veray,O,O,O,O,O,O,O,O,O,veray,VERB
SB_J_494.7.63,loeth,O,O,O,O,O,O,O,O,O,loeth,ADV
SB_J_494.7.64,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.7.65,lose,O,O,O,O,O,O,O,O,O,lose,VERB
SB_J_494.7.66,anny,O,O,O,O,O,O,O,O,O,anny,VERB
SB_J_494.7.67,tyme.,O,O,O,O,O,O,O,O,O,tyme,NOUN
SB_J_494.7.67.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_494.7.68,Write,O,O,O,O,O,O,O,O,O,Write,VERB
SB_J_494.7.69,shortely,O,O,O,O,O,O,O,O,O,shortely,ADV
SB_J_494.7.70,therfor,O,O,O,O,O,O,O,O,O,therfor,ADP
SB_J_494.7.71,your,O,O,O,O,O,O,O,O,O,your,PRON
SB_J_494.7.72,direct,O,O,O,O,O,O,O,O,O,direct,VERB
SB_J_494.7.73,mynd,O,O,O,O,O,O,O,O,O,mynd,PROPN
SB_J_494.7.74,hierin.,O,O,O,O,O,O,O,O,O,hierin,NOUN
SB_J_494.7.74.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_494.8.0,of,O,O,O,O,O,O,O,O,O,of,ADP
SB_J_494.8.1,your,O,O,O,O,O,O,O,O,O,your,PRON
SB_J_494.8.2,men,O,O,O,O,O,O,O,O,O,men,NOUN
SB_J_494.8.3,that,O,O,O,O,O,O,O,O,O,that,PRON
SB_J_494.8.4,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_494.8.5,shuld,O,O,O,O,O,O,O,O,O,shuld,AUX
SB_J_494.8.6,send,O,O,O,O,O,O,O,O,O,send,VERB
SB_J_494.8.7,for,O,O,O,O,O,O,O,O,O,for,ADP
SB_J_494.8.8,your,O,O,O,O,O,O,O,O,O,your,PRON
SB_J_494.8.9,theves,O,O,O,O,O,O,O,O,O,theves,VERB
SB_J_494.8.10,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_494.8.11,hoggrelles,O,O,O,O,O,O,O,O,O,hoggrelles,NOUN
SB_J_494.8.12,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_494.8.13,heare,O,O,O,O,O,O,O,O,O,heare,VERB
SB_J_494.8.14,nothing,O,O,O,O,O,O,O,O,O,nothing,PRON
SB_J_494.8.15,as,O,O,O,O,O,O,O,O,O,as,ADP
SB_J_494.8.16,yett,O,O,O,O,O,O,O,O,O,yett,PROPN
SB_J_494.8.17,at,O,O,O,O,O,O,O,O,O,at,ADP
SB_J_494.8.18,the,O,O,O,O,O,O,O,O,O,the,PRON
SB_J_494.8.19,"writing,",O,O,O,O,O,O,O,O,O,writing,VERB
SB_J_494.8.19.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.8.20,but,O,O,O,O,O,O,O,O,O,but,CCONJ
SB_J_494.8.21,yett,O,O,O,O,O,O,O,O,O,yett,PROPN
SB_J_494.8.22,it,O,O,O,O,O,O,O,O,O,it,PRON
SB_J_494.8.23,is,O,O,O,O,O,O,O,O,O,is,AUX
SB_J_494.8.24,tyme,O,O,O,O,O,O,O,O,O,tyme,NOUN
SB_J_494.8.25,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.8.26,send,O,O,O,O,O,O,O,O,O,send,VERB
SB_J_494.8.27,them,O,O,O,O,O,O,O,O,O,them,PRON
SB_J_494.8.28,hietherward,O,O,O,O,O,O,O,O,O,hietherward,NOUN
SB_J_494.8.29,for,O,O,O,O,O,O,O,O,O,for,ADP
SB_J_494.8.30,the,O,O,O,O,O,O,O,O,O,the,PRON
SB_J_494.8.31,"same,",O,O,O,O,O,O,O,O,O,same,ADJ
SB_J_494.8.31.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.8.32,for,O,O,O,O,O,O,O,O,O,for,ADP
SB_J_494.8.33,dyvers,O,O,O,O,O,O,O,O,O,dyvers,NOUN
SB_J_494.8.34,honnest,O,O,O,O,O,O,O,O,O,honnest,ADJ
SB_J_494.8.35,consideracions.,O,O,O,O,O,O,O,O,O,consideracions,NOUN
SB_J_494.8.35.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_494.8.36,And,O,O,O,O,O,O,O,O,O,And,CCONJ
SB_J_494.8.37,thus,O,O,O,O,O,O,O,O,O,thus,ADV
SB_J_494.8.38,with,O,O,O,O,O,O,O,O,O,with,ADP
SB_J_494.8.39,moost,O,O,O,O,O,O,O,O,O,moost,VERB
SB_J_494.8.40,harty,O,O,O,O,O,O,O,O,O,harty,NOUN
SB_J_494.8.41,comendacions,O,O,O,O,O,O,O,O,O,comendacions,NOUN
SB_J_494.8.42,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.8.43,my,O,O,O,O,O,O,O,O,O,my,PRON
SB_J_494.8.44,syster,O,O,O,O,O,O,O,O,O,syster,NOUN
SB_J_494.8.45,your,O,O,O,O,O,O,O,O,O,your,PRON
SB_J_494.8.46,wiff,O,O,O,O,O,O,O,O,O,wiff,NOUN
SB_J_494.8.47,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_494.8.48,"you,",O,O,O,O,O,O,O,O,O,you,PRON
SB_J_494.8.48.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.8.49,from,O,O,O,O,O,O,O,O,O,from,ADP
SB_J_494.8.50,my,O,O,O,O,O,O,O,O,O,my,PRON
SB_J_494.8.51,Mary,B,O,O,O,O,O,O,O,NAME-B,Mary,PROPN
SB_J_494.8.52,with,O,O,O,O,O,O,O,O,O,with,ADP
SB_J_494.8.53,her,O,O,O,O,O,O,O,O,O,her,PRON
SB_J_494.8.54,great,O,O,O,O,O,O,O,O,O,great,ADJ
SB_J_494.8.55,belly,O,O,O,O,O,O,O,O,O,belly,NOUN
SB_J_494.8.56,yett,O,O,O,O,O,O,O,O,O,yett,PROPN
SB_J_494.8.57,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_494.8.58,"me,",O,O,O,O,O,O,O,O,O,me,PRON
SB_J_494.8.58.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.8.59,with,O,O,O,O,O,O,O,O,O,with,ADP
SB_J_494.8.60,all,O,O,O,O,O,O,O,O,O,all,PRON
SB_J_494.8.61,your,O,O,O,O,O,O,O,O,O,your,PRON
SB_J_494.8.62,frendes,O,O,O,O,O,O,O,O,O,frendes,VERB
SB_J_494.8.63,hier,O,O,O,O,O,O,O,O,O,hier,NOUN
SB_J_494.8.64,"besides,",O,O,O,O,O,O,O,O,O,besides,SCONJ
SB_J_494.8.64.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.8.65,this,O,O,O,O,O,O,O,O,O,this,PRON
SB_J_494.8.66,shall,O,O,O,O,O,O,O,O,O,shall,AUX
SB_J_494.8.67,bidde,O,O,O,O,O,O,O,O,O,bidde,VERB
SB_J_494.8.68,yowe,O,O,O,O,O,O,O,O,O,yowe,PROPN
SB_J_494.8.69,boeth,O,O,O,O,O,O,O,O,O,boeth,NOUN
SB_J_494.8.70,well,O,O,O,O,O,O,O,O,O,well,INTJ
SB_J_494.8.71,to,O,O,O,O,O,O,O,O,O,to,PART
SB_J_494.8.72,fare.,O,O,O,O,O,O,O,O,O,fare,PROPN
SB_J_494.8.72.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_494.9.0,In,O,O,O,O,O,O,O,O,O,In,ADP
SB_J_494.9.1,moche,O,O,O,O,O,O,O,O,O,moche,PROPN
SB_J_494.9.2,hast.,O,O,O,O,O,O,O,O,O,hast,PROPN
SB_J_494.9.2.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_494.10.0,Your,O,O,O,O,O,O,O,O,O,Your,PRON
SB_J_494.10.1,loving,O,O,O,O,O,O,O,O,O,loving,VERB
SB_J_494.10.2,"brother,",O,O,O,O,O,O,O,O,O,brother,NOUN
SB_J_494.10.2.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.11.0,Otwell,B,O,O,O,O,O,O,O,NAME-B,Otwell,VERB
SB_J_494.11.1,Johnson.,I,O,O,O,O,O,O,O,NAME-I,Johnson,PROPN
SB_J_494.11.1.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_494.13.0,Mr.,B,O,O,O,O,O,O,O,NAME-B,Mr,PROPN
SB_J_494.13.0.1,,I,O,O,O,O,O,O,O,NAME-I,.,PUNCT
SB_J_494.13.1,"Johnson,",I,O,O,O,O,O,O,O,NAME-I,Johnson,PROPN
SB_J_494.13.1.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.13.2,I,O,O,O,O,O,O,O,O,O,I,PRON
SB_J_494.13.3,salute,O,O,O,O,O,O,O,O,O,salute,NOUN
SB_J_494.13.4,you,O,O,O,O,O,O,O,O,O,you,PRON
SB_J_494.13.5,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_494.13.6,your,O,O,O,O,O,O,O,O,O,your,PRON
SB_J_494.13.7,bedfelowe.,O,O,O,O,O,O,O,O,O,bedfelowe,NOUN
SB_J_494.13.7.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_494.15.0,Armigil1,B,O,O,O,O,O,O,O,NAME-B,Armigil1,NOUN
SB_J_494.15.1,Wade.(1b),I,O,O,O,O,O,O,O,NAME-I,Wade.(1b,ADV
SB_J_494.15.1.1,,O,O,O,O,O,O,O,O,O,),PUNCT
SB_J_494.17.0,Add.,O,O,O,O,O,O,O,O,O,Add,VERB
SB_J_494.17.0.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_494.17.1,To,O,O,O,O,O,O,O,O,O,To,PART
SB_J_494.17.2,my,O,O,O,O,O,O,O,O,O,my,PRON
SB_J_494.17.3,loving,O,O,O,O,O,O,O,O,O,loving,VERB
SB_J_494.17.4,brother,O,O,O,O,O,O,O,O,O,brother,NOUN
SB_J_494.17.5,John,B,O,O,O,O,O,O,O,NAME-B,John,PROPN
SB_J_494.17.6,"Johnsone,",I,O,O,O,O,O,O,O,NAME-I,Johnsone,NOUN
SB_J_494.17.6.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.17.7,dwelling,O,O,O,O,O,O,O,O,O,dwelling,VERB
SB_J_494.17.8,at,O,O,O,O,O,O,O,O,O,at,ADP
SB_J_494.17.9,"Glapthorne,",O,B,O,O,O,O,O,O,LOCATION-B,Glapthorne,PROPN
SB_J_494.17.9.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_494.17.10,besides,O,O,O,O,O,O,O,O,O,besides,SCONJ
SB_J_494.17.11,Oundell,O,B,O,O,O,O,O,O,LOCATION-B,Oundell,PROPN
SB_J_498.0.0,498.,O,O,O,O,O,O,O,O,O,498,NUM
SB_J_498.0.0.1,,O,O,O,O,O,O,O,O,O,.,PUNCT
SB_J_498.0.1,RICHARD,B,O,O,O,O,O,O,O,NAME-B,RICHARD,PROPN
SB_J_498.0.2,JOHNSON,I,O,O,O,O,O,O,O,NAME-I,JOHNSON,NOUN
SB_J_498.0.3,TO,O,O,O,O,O,O,O,O,O,TO,ADP
SB_J_498.0.4,JOHN,B,O,O,O,O,O,O,O,NAME-B,JOHN,PROPN
SB_J_498.0.5,JOHNSON,I,O,O,O,O,O,O,O,NAME-I,JOHNSON,NOUN
SB_J_498.2.0,"Jhesus,",O,O,O,O,O,O,O,O,O,Jhesus,PROPN
SB_J_498.2.0.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
SB_J_498.2.1,at,O,O,O,O,O,O,O,O,O,at,ADP
SB_J_498.2.2,Tykfford,O,B,O,O,O,O,O,O,LOCATION-B,Tykfford,PROPN
SB_J_498.2.3,the,O,O,O,O,B,O,O,O,DATE-B,the,PRON
SB_J_498.2.4,xiiij,O,O,O,O,I,O,O,O,DATE-I,xiiij,PROPN
SB_J_498.2.5,in,O,O,O,O,I,O,O,O,DATE-I,in,ADP
SB_J_498.2.6,"May,",O,O,O,O,I,O,O,O,DATE-I,May,AUX
SB_J_498.2.6.1,,O,O,O,O,I,O,O,O,DATE-I,",",PUNCT
SB_J_498.2.7,1547,O,O,O,O,I,O,O,O,DATE-I,1547,NUM
SB_J_498.4.0,Affter,O,O,O,O,O,O,O,O,O,Affter,VERB
SB_J_498.4.1,my,O,O,O,O,O,O,O,O,O,my,PRON
SB_J_498.4.2,ryght,O,O,O,O,O,O,O,O,O,ryght,NOUN
SB_J_498.4.3,harty,O,O,O,O,O,O,O,O,O,harty,NOUN
SB_J_498.4.4,commendacyons,O,O,O,O,O,O,O,O,O,commendacyons,NOUN
SB_J_498.4.5,unto,O,O,O,O,O,O,O,O,O,unto,ADP
SB_J_498.4.6,youe,O,O,O,O,O,O,O,O,O,youe,NOUN
SB_J_498.4.7,and,O,O,O,O,O,O,O,O,O,and,CCONJ
SB_J_498.4.8,my,O,O,O,O,O,O,O,O,O,my,PRON
SB_J_498.4.9,"syster,",O,O,O,O,O,O,O,O,O,syster,NOUN
SB_J_498.4.9.1,,O,O,O,O,O,O,O,O,O,",",PUNCT
